,Hunger,Potter,Twilight
507,2   False,FALSE,FALSE
507,3   False,TRUE,FALSE
507,4   False,FALSE,FALSE
507,5   False,TRUE,FALSE
507,6   False,TRUE,FALSE
507,7   False,FALSE,FALSE
507,8   False,FALSE,FALSE
507,9   False,FALSE,FALSE
508,0   False,TRUE,FALSE
508,1   False,FALSE,FALSE
508,2   False,FALSE,FALSE
508,3   False,TRUE,TRUE
508,4   False,FALSE,FALSE
508,5   False,FALSE,FALSE
508,6   False,FALSE,FALSE
508,7   False,FALSE,FALSE
508,8   False,FALSE,FALSE
508,9   False,TRUE,FALSE
509,0   False,TRUE,FALSE
509,1   False,FALSE,FALSE
509,2   False,FALSE,FALSE
509,3   False,FALSE,FALSE
509,4   False,TRUE,FALSE
509,5   False,FALSE,FALSE
509,6   False,FALSE,FALSE
509,7   False,TRUE,FALSE
509,8   False,FALSE,FALSE
509,9   False,TRUE,FALSE
510,0   False,FALSE,FALSE
510,1   False,TRUE,FALSE
510,2   False,FALSE,FALSE
510,3   False,TRUE,FALSE
510,4   False,FALSE,FALSE
510,5   False,FALSE,FALSE
510,6   False,TRUE,FALSE
510,7   False,FALSE,FALSE
510,8   False,TRUE,FALSE
510,9   False,FALSE,FALSE
511,0    True,TRUE,FALSE
511,1   False,TRUE,FALSE
511,2   False,FALSE,FALSE
511,3   False,TRUE,FALSE
511,4   False,TRUE,FALSE
511,5   False,FALSE,FALSE
511,6   False,TRUE,TRUE
511,7   False,FALSE,FALSE
511,8   False,TRUE,FALSE
511,9   False,FALSE,FALSE
512,0   False,TRUE,FALSE
512,1   False,TRUE,TRUE
512,2   False,TRUE,TRUE
512,3   False,TRUE,TRUE
512,4   False,TRUE,FALSE
512,5   False,FALSE,FALSE
512,6   False,TRUE,TRUE
512,7   False,TRUE,FALSE
512,8   False,FALSE,FALSE
512,9    True,FALSE,FALSE
513,0   False,FALSE,FALSE
513,1   False,TRUE,FALSE
513,2    True,TRUE,TRUE
513,3   False,FALSE,TRUE
513,4   False,TRUE,FALSE
513,5   False,TRUE,FALSE
513,6   False,TRUE,FALSE
513,7   False,FALSE,FALSE
513,8   False,FALSE,FALSE
513,9   False,TRUE,FALSE
514,0   False,FALSE,FALSE
514,1   False,FALSE,FALSE
514,2   False,TRUE,FALSE
514,3   False,TRUE,FALSE
514,4   False,FALSE,TRUE
514,5   False,TRUE,FALSE
514,6   False,FALSE,FALSE
514,7   False,FALSE,FALSE
514,8   False,TRUE,FALSE
514,9   False,FALSE,FALSE
515,0   False,FALSE,FALSE
515,1   False,FALSE,FALSE
515,2    True,TRUE,TRUE
515,3   False,TRUE,FALSE
515,4   False,TRUE,FALSE
515,5   False,TRUE,FALSE
515,6   False,FALSE,FALSE
515,7   False,TRUE,FALSE
515,8   False,FALSE,FALSE
515,9   False,TRUE,FALSE
516,0   False,FALSE,FALSE
516,1   False,TRUE,FALSE
516,2   False,TRUE,TRUE
516,3   False,FALSE,FALSE
516,4   False,TRUE,FALSE
516,5   False,FALSE,FALSE
516,6   False,TRUE,TRUE
516,7   False,FALSE,FALSE
516,8   False,TRUE,FALSE
516,9   False,FALSE,FALSE
517,0    True,TRUE,TRUE
517,1   False,TRUE,FALSE
517,2   False,FALSE,FALSE
517,3   False,FALSE,FALSE
517,4   False,TRUE,TRUE
517,5   False,TRUE,FALSE
517,6   False,FALSE,TRUE
517,7    True,TRUE,FALSE
517,8   False,FALSE,FALSE
517,9    True,TRUE,FALSE
518,0   False,FALSE,FALSE
518,1   False,TRUE,FALSE
518,2   False,FALSE,FALSE
518,3   False,FALSE,FALSE
518,4   False,TRUE,FALSE
518,5   False,TRUE,FALSE
518,6   False,FALSE,TRUE
518,7   False,TRUE,FALSE
518,8   False,TRUE,FALSE
518,9   False,FALSE,FALSE
519,0   False,TRUE,TRUE
519,1   False,TRUE,FALSE
519,2   False,TRUE,FALSE
519,3   False,FALSE,FALSE
519,4   False,TRUE,FALSE
519,5   False,TRUE,FALSE
519,6   False,FALSE,TRUE
519,7   False,FALSE,FALSE
519,8   False,TRUE,FALSE
519,9   False,FALSE,FALSE
520,0   False,TRUE,TRUE
520,1   False,FALSE,FALSE
520,2   False,FALSE,FALSE
520,3   False,FALSE,FALSE
520,4   False,FALSE,FALSE
520,5    True,TRUE,FALSE
520,6   False,TRUE,FALSE
520,7   False,TRUE,FALSE
520,8   False,FALSE,FALSE
520,9   False,FALSE,FALSE
521,0   False,FALSE,FALSE
521,1   False,FALSE,FALSE
521,2   False,FALSE,FALSE
521,3   False,FALSE,FALSE
521,4   False,TRUE,FALSE
521,5   False,FALSE,FALSE
521,6   False,TRUE,FALSE
521,7   False,FALSE,FALSE
521,8   False,FALSE,FALSE
521,9   False,FALSE,FALSE
522,0   False,FALSE,TRUE
522,1   False,TRUE,FALSE
522,2   False,FALSE,FALSE
522,3   False,FALSE,FALSE
522,4   False,FALSE,FALSE
522,5   False,FALSE,TRUE
522,6   False,FALSE,FALSE
522,7   False,TRUE,FALSE
522,8   False,TRUE,FALSE
522,9   False,FALSE,FALSE
523,0   False,FALSE,TRUE
523,1    True,FALSE,FALSE
523,2   False,TRUE,TRUE
523,3   False,FALSE,FALSE
523,4   False,FALSE,FALSE
523,5   False,FALSE,TRUE
523,6   False,TRUE,FALSE
523,7   False,TRUE,FALSE
523,8   False,TRUE,FALSE
523,9   False,TRUE,FALSE
524,0   False,TRUE,FALSE
524,1   False,FALSE,FALSE
524,2   False,TRUE,FALSE
524,3   False,FALSE,FALSE
524,4   False,FALSE,FALSE
524,5   False,TRUE,TRUE
524,6   False,TRUE,FALSE
524,7   False,TRUE,FALSE
524,8   False,FALSE,FALSE
524,9   False,TRUE,FALSE
525,0   False,FALSE,FALSE
525,1   False,TRUE,TRUE
525,2    True,FALSE,TRUE
525,3   False,TRUE,FALSE
525,4   False,FALSE,FALSE
525,5   False,FALSE,FALSE
525,6   False,TRUE,FALSE
525,7   False,TRUE,FALSE
525,8   False,FALSE,FALSE
525,9   False,TRUE,FALSE
526,0   False,TRUE,FALSE
526,1   False,FALSE,FALSE
526,2   False,TRUE,FALSE
526,3   False,TRUE,FALSE
526,4   False,FALSE,FALSE
526,5   False,FALSE,FALSE
526,6   False,FALSE,FALSE
526,7   False,FALSE,FALSE
526,8   False,FALSE,FALSE
526,9   False,FALSE,FALSE
527,0   False,TRUE,FALSE
527,1   False,TRUE,TRUE
527,2   False,FALSE,FALSE
527,3   False,TRUE,FALSE
527,4   False,TRUE,FALSE
527,5   False,TRUE,TRUE
527,6   False,TRUE,FALSE
527,7   False,FALSE,FALSE
527,8   False,TRUE,FALSE
527,9   False,FALSE,FALSE
528,0    True,TRUE,TRUE
528,1   False,FALSE,FALSE
528,2   False,FALSE,FALSE
528,3   False,TRUE,FALSE
528,4    True,TRUE,TRUE
528,5   False,FALSE,FALSE
528,6   False,FALSE,FALSE
528,7   False,TRUE,FALSE
528,8   False,TRUE,TRUE
528,9   False,FALSE,FALSE
529,0   False,FALSE,TRUE
529,1   False,FALSE,FALSE
529,2   False,TRUE,FALSE
529,3   False,FALSE,FALSE
529,4   False,FALSE,FALSE
529,5   False,TRUE,TRUE
529,6   False,FALSE,FALSE
529,7   False,FALSE,FALSE
529,8   False,TRUE,FALSE
529,9   False,FALSE,FALSE
530,0    True,TRUE,TRUE
530,1   False,FALSE,FALSE
530,2   False,FALSE,FALSE
530,3   False,FALSE,FALSE
530,4    True,TRUE,TRUE
530,5   False,FALSE,FALSE
530,6   False,FALSE,FALSE
530,7   False,TRUE,TRUE
530,8   False,FALSE,FALSE
530,9   False,TRUE,FALSE
531,0   False,TRUE,FALSE
531,1   False,FALSE,FALSE
531,2   False,TRUE,FALSE
531,3   False,FALSE,FALSE
531,4   False,TRUE,FALSE
531,5    True,TRUE,TRUE
531,6   False,TRUE,FALSE
531,7   False,TRUE,TRUE
531,8   False,TRUE,FALSE
531,9   False,TRUE,FALSE
532,0   False,TRUE,FALSE
532,1   False,TRUE,FALSE
532,2   False,FALSE,TRUE
532,3   False,TRUE,TRUE
532,4   False,FALSE,FALSE
532,5   False,FALSE,FALSE
532,6   False,FALSE,FALSE
532,7   False,FALSE,FALSE
532,8   False,TRUE,FALSE
532,9   False,TRUE,TRUE
533,0    True,TRUE,FALSE
533,1   False,TRUE,FALSE
533,2   False,TRUE,FALSE
533,3   False,TRUE,FALSE
533,4   False,FALSE,FALSE
533,5   False,TRUE,FALSE
533,6   False,TRUE,FALSE
533,7    True,FALSE,TRUE
533,8   False,TRUE,FALSE
533,9   False,FALSE,FALSE
534,0   False,TRUE,FALSE
534,1   False,FALSE,FALSE
534,2   False,TRUE,FALSE
534,3   False,TRUE,TRUE
534,4    True,FALSE,FALSE
534,5   False,FALSE,FALSE
534,6    True,TRUE,FALSE
534,7   False,TRUE,FALSE
534,8   False,FALSE,FALSE
534,9   False,TRUE,FALSE
535,0   False,FALSE,FALSE
535,1    True,TRUE,TRUE
535,2   False,FALSE,FALSE
535,3   False,TRUE,TRUE
535,4   False,TRUE,FALSE
535,5   False,TRUE,TRUE
535,6   False,TRUE,FALSE
535,7   False,TRUE,FALSE
535,8   False,FALSE,TRUE
535,9    True,FALSE,FALSE
536,0    True,TRUE,TRUE
536,1   False,TRUE,TRUE
536,2   False,TRUE,FALSE
536,3   False,TRUE,FALSE
536,4    True,TRUE,TRUE
536,5   False,TRUE,FALSE
536,6   False,TRUE,TRUE
536,7   False,TRUE,TRUE
536,8   False,FALSE,FALSE
536,9   False,TRUE,FALSE
537,0    True,TRUE,FALSE
537,1   False,TRUE,FALSE
537,2   False,TRUE,TRUE
537,3    True,TRUE,TRUE
537,4   False,TRUE,FALSE
537,5   False,TRUE,FALSE
537,6   False,FALSE,FALSE
537,7   False,TRUE,FALSE
537,8   False,FALSE,FALSE
537,9   False,TRUE,FALSE
538,0   False,TRUE,FALSE
538,1   False,TRUE,TRUE
538,2   False,FALSE,FALSE
538,3   False,TRUE,FALSE
538,4   False,FALSE,FALSE
538,5    True,FALSE,FALSE
538,6   False,TRUE,FALSE
538,7   False,FALSE,FALSE
538,8   False,TRUE,FALSE
538,9   False,TRUE,TRUE
539,0   False,TRUE,FALSE
539,1   False,FALSE,TRUE
539,2   False,TRUE,TRUE
539,3   False,FALSE,FALSE
539,4   False,TRUE,FALSE
539,5   False,TRUE,FALSE
539,6    True,TRUE,TRUE
539,7   False,FALSE,FALSE
539,8   False,TRUE,FALSE
539,9    True,TRUE,TRUE
540,0   False,FALSE,FALSE
540,1   False,FALSE,FALSE
540,2   False,TRUE,TRUE
540,3   False,TRUE,FALSE
540,4   False,FALSE,FALSE
540,5   False,TRUE,FALSE
540,6   False,FALSE,FALSE
540,7   False,FALSE,TRUE
540,8   False,TRUE,TRUE
540,9   False,TRUE,FALSE
541,0   False,TRUE,TRUE
541,1   False,TRUE,FALSE
541,2   False,TRUE,FALSE
541,3    True,TRUE,TRUE
541,4   False,TRUE,TRUE
541,5    True,FALSE,FALSE
541,6   False,FALSE,FALSE
541,7   False,TRUE,FALSE
541,8   False,TRUE,FALSE
541,9   False,FALSE,FALSE
542,0    True,TRUE,FALSE
542,1   False,TRUE,FALSE
542,2   False,TRUE,FALSE
542,3    True,TRUE,FALSE
542,4   False,FALSE,TRUE
542,5   False,TRUE,FALSE
542,6   False,FALSE,FALSE
542,7   False,TRUE,TRUE
542,8   False,TRUE,FALSE
542,9   False,FALSE,FALSE
543,0   False,TRUE,FALSE
543,1   False,TRUE,FALSE
543,2   False,TRUE,FALSE
543,3   False,FALSE,FALSE
543,4   False,FALSE,FALSE
543,5   False,FALSE,FALSE
543,6   False,FALSE,TRUE
543,7   False,TRUE,FALSE
543,8   False,TRUE,FALSE
543,9   False,TRUE,FALSE
544,0    True,TRUE,TRUE
544,1   False,TRUE,FALSE
544,2   False,FALSE,FALSE
544,3   False,FALSE,FALSE
544,4   False,FALSE,FALSE
544,5   False,FALSE,FALSE
544,6   False,FALSE,FALSE
544,7   False,TRUE,FALSE
544,8    True,FALSE,FALSE
544,9   False,FALSE,FALSE
545,0   False,FALSE,FALSE
545,1   False,FALSE,FALSE
545,2   False,FALSE,FALSE
545,3   False,FALSE,FALSE
545,4   False,FALSE,FALSE
545,5    True,TRUE,FALSE
545,6   False,TRUE,FALSE
545,7    True,TRUE,FALSE
545,8   False,FALSE,FALSE
545,9   False,FALSE,FALSE
546,0   False,FALSE,FALSE
546,1   False,FALSE,FALSE
546,2   False,FALSE,FALSE
546,3    True,FALSE,TRUE
546,4   False,TRUE,FALSE
546,5   False,FALSE,FALSE
546,6   False,FALSE,FALSE
546,7   False,TRUE,FALSE
546,8   False,FALSE,TRUE
546,9   False,TRUE,FALSE
547,0   False,TRUE,TRUE
547,1   False,FALSE,TRUE
547,2   False,TRUE,TRUE
547,3   False,TRUE,FALSE
547,4   False,FALSE,TRUE
547,5   False,FALSE,FALSE
547,6   False,TRUE,FALSE
547,7   False,FALSE,TRUE
547,8    True,TRUE,TRUE
547,9   False,FALSE,FALSE
548,0   False,FALSE,FALSE
548,1   False,FALSE,FALSE
548,2   False,FALSE,FALSE
548,3    True,TRUE,TRUE
548,4   False,FALSE,TRUE
548,5   False,FALSE,FALSE
548,6   False,TRUE,FALSE
548,7    True,TRUE,TRUE
548,8   False,TRUE,FALSE
548,9   False,FALSE,FALSE
549,0   False,FALSE,TRUE
549,1   False,FALSE,FALSE
549,2   False,TRUE,TRUE
549,3   False,TRUE,FALSE
549,4   False,TRUE,FALSE
549,5    True,FALSE,FALSE
549,6   False,FALSE,TRUE
549,7   False,FALSE,FALSE
549,8   False,FALSE,FALSE
549,9   False,FALSE,TRUE
550,0   False,FALSE,FALSE
550,1   False,TRUE,FALSE
550,2   False,TRUE,FALSE
550,3   False,FALSE,FALSE
550,4   False,FALSE,FALSE
550,5   False,TRUE,FALSE
550,6   False,TRUE,FALSE
550,7    True,FALSE,TRUE
550,8   False,FALSE,FALSE
550,9   False,TRUE,FALSE
551,0   False,FALSE,FALSE
551,1   False,TRUE,TRUE
551,2   False,TRUE,FALSE
551,3   False,TRUE,TRUE
551,4   False,FALSE,FALSE
551,5   False,TRUE,TRUE
551,6   False,FALSE,FALSE
551,7   False,FALSE,FALSE
551,8   False,TRUE,FALSE
551,9   False,FALSE,FALSE
552,0   False,TRUE,FALSE
552,1    True,FALSE,TRUE
552,2   False,FALSE,FALSE
552,3   False,FALSE,FALSE
552,4   False,FALSE,FALSE
552,5   False,FALSE,FALSE
552,6   False,TRUE,TRUE
552,7   False,FALSE,FALSE
552,8   False,FALSE,TRUE
552,9   False,FALSE,FALSE
553,0   False,TRUE,TRUE
553,1   False,FALSE,FALSE
553,2   False,FALSE,TRUE
553,3   False,FALSE,FALSE
553,4   False,FALSE,FALSE
553,5   False,TRUE,FALSE
553,6    True,FALSE,TRUE
553,7   False,FALSE,FALSE
553,8   False,TRUE,FALSE
553,9   False,FALSE,FALSE
554,0   False,FALSE,FALSE
554,1   False,FALSE,FALSE
554,2   False,TRUE,FALSE
554,3   False,FALSE,FALSE
554,4   False,FALSE,TRUE
554,5   False,FALSE,FALSE
554,6   False,FALSE,FALSE
554,7   False,TRUE,FALSE
554,8   False,TRUE,TRUE
554,9   False,FALSE,TRUE
555,0   False,TRUE,TRUE
555,1   False,TRUE,FALSE
555,2   False,TRUE,FALSE
555,3   False,FALSE,TRUE
555,4   False,TRUE,FALSE
555,5   False,FALSE,FALSE
555,6   False,FALSE,TRUE
555,7   False,FALSE,TRUE
555,8    True,FALSE,TRUE
555,9   False,TRUE,TRUE
556,0   False,TRUE,FALSE
556,1    True,TRUE,TRUE
556,2   False,FALSE,FALSE
556,3   False,TRUE,FALSE
556,4   False,FALSE,TRUE
556,5   False,TRUE,FALSE
556,6   False,TRUE,TRUE
556,7   False,FALSE,FALSE
556,8   False,FALSE,FALSE
556,9   False,FALSE,TRUE
557,0   False,TRUE,FALSE
557,1   False,FALSE,FALSE
557,2   False,TRUE,FALSE
557,3   False,FALSE,FALSE
557,4    True,FALSE,TRUE
557,5   False,TRUE,FALSE
557,6   False,FALSE,FALSE
557,7   False,FALSE,TRUE
557,8   False,FALSE,TRUE
557,9   False,TRUE,FALSE
558,0   False,FALSE,FALSE
558,1   False,FALSE,FALSE
558,2    True,FALSE,FALSE
558,3   False,FALSE,FALSE
558,4    True,FALSE,TRUE
558,5   False,TRUE,FALSE
558,6   False,FALSE,TRUE
558,7   False,FALSE,FALSE
558,8   False,FALSE,TRUE
558,9   False,FALSE,TRUE
559,0   False,FALSE,FALSE
559,1    True,TRUE,TRUE
559,2   False,FALSE,FALSE
559,3   False,FALSE,TRUE
559,4   False,FALSE,TRUE
559,5   False,FALSE,TRUE
559,6   False,FALSE,FALSE
559,7   False,TRUE,TRUE
559,8   False,FALSE,FALSE
559,9   False,TRUE,FALSE
560,0   False,FALSE,FALSE
560,1    True,FALSE,TRUE
560,2   False,FALSE,FALSE
560,3   False,FALSE,FALSE
560,4   False,FALSE,FALSE
560,5    True,TRUE,FALSE
560,6   False,TRUE,FALSE
560,7   False,FALSE,FALSE
560,8   False,FALSE,FALSE
560,9   False,FALSE,TRUE
561,0   False,FALSE,FALSE
561,1   False,TRUE,TRUE
561,2   False,TRUE,FALSE
561,3   False,FALSE,FALSE
561,4   False,TRUE,FALSE
561,5   False,TRUE,FALSE
561,6   False,FALSE,TRUE
561,7   False,TRUE,FALSE
561,8   False,TRUE,TRUE
561,9   False,TRUE,FALSE
562,0    True,TRUE,TRUE
562,1   False,TRUE,TRUE
562,2   False,FALSE,FALSE
562,3   False,TRUE,FALSE
562,4   False,TRUE,FALSE
562,5    True,TRUE,FALSE
562,6   False,FALSE,FALSE
562,7   False,FALSE,FALSE
562,8   False,TRUE,TRUE
562,9   False,FALSE,FALSE
563,0   False,TRUE,FALSE
563,1   False,FALSE,TRUE
563,2   False,TRUE,FALSE
563,3   False,FALSE,FALSE
563,4   False,FALSE,TRUE
563,5   False,TRUE,FALSE
563,6    True,FALSE,FALSE
563,7   False,FALSE,FALSE
563,8   False,TRUE,TRUE
563,9   False,TRUE,TRUE
564,0   False,TRUE,TRUE
564,1   False,FALSE,FALSE
564,2   False,TRUE,FALSE
564,3   False,TRUE,FALSE
564,4   False,TRUE,TRUE
564,5   False,FALSE,FALSE
564,6   False,TRUE,FALSE
564,7   False,TRUE,FALSE
564,8   False,TRUE,FALSE
564,9   False,FALSE,FALSE
565,0   False,FALSE,FALSE
565,1   False,FALSE,FALSE
565,2   False,FALSE,TRUE
565,3    True,FALSE,FALSE
565,4    True,TRUE,FALSE
565,5   False,FALSE,FALSE
565,6   False,TRUE,FALSE
565,7   False,TRUE,TRUE
565,8   False,FALSE,TRUE
565,9   False,FALSE,FALSE
566,0   False,TRUE,FALSE
566,1    True,TRUE,TRUE
566,2   False,TRUE,FALSE
566,3   False,TRUE,FALSE
566,4    True,FALSE,TRUE
566,5   False,FALSE,FALSE
566,6   False,FALSE,TRUE
566,7   False,FALSE,FALSE
566,8   False,FALSE,FALSE
566,9   False,TRUE,FALSE
567,0    True,TRUE,FALSE
567,1   False,TRUE,FALSE
567,2   False,TRUE,TRUE
567,3    True,FALSE,TRUE
567,4    True,TRUE,FALSE
567,5   False,FALSE,FALSE
567,6    True,FALSE,TRUE
567,7   False,TRUE,FALSE
567,8   False,TRUE,TRUE
567,9   False,FALSE,FALSE
568,0   False,FALSE,TRUE
568,1   False,TRUE,FALSE
568,2   False,FALSE,TRUE
568,3   False,FALSE,FALSE
568,4    True,TRUE,FALSE
568,5   False,FALSE,FALSE
568,6   False,TRUE,FALSE
568,7   False,TRUE,FALSE
568,8   False,FALSE,FALSE
568,9   False,FALSE,FALSE
569,0   False,FALSE,TRUE
569,1   False,FALSE,FALSE
569,2   False,TRUE,FALSE
569,3    True,FALSE,FALSE
569,4   False,FALSE,TRUE
569,5   False,TRUE,TRUE
569,6   False,TRUE,FALSE
569,7   False,FALSE,TRUE
569,8   False,FALSE,FALSE
569,9   False,FALSE,FALSE
570,0   False,FALSE,FALSE
570,1    True,FALSE,TRUE
570,2   False,FALSE,TRUE
570,3   False,FALSE,FALSE
570,4   False,FALSE,FALSE
570,5    True,FALSE,FALSE
570,6   False,FALSE,FALSE
570,7   False,FALSE,FALSE
570,8   False,FALSE,TRUE
570,9   False,FALSE,FALSE
571,0    True,FALSE,TRUE
571,1   False,FALSE,TRUE
571,2   False,FALSE,FALSE
571,3   False,FALSE,FALSE
571,4   False,FALSE,FALSE
571,5   False,TRUE,FALSE
571,6   False,TRUE,FALSE
571,7   False,FALSE,TRUE
571,8   False,FALSE,FALSE
571,9   False,FALSE,TRUE
572,0   False,TRUE,FALSE
572,1   False,TRUE,FALSE
572,2   False,TRUE,FALSE
572,3   False,FALSE,TRUE
572,4   False,FALSE,FALSE
572,5    True,FALSE,TRUE
572,6   False,TRUE,FALSE
572,7   False,FALSE,FALSE
572,8   False,TRUE,FALSE
572,9   False,FALSE,FALSE
573,0   False,FALSE,FALSE
573,1    True,TRUE,FALSE
573,2    True,FALSE,TRUE
573,3   False,TRUE,TRUE
573,4   False,FALSE,FALSE
573,5   False,FALSE,FALSE
573,6   False,TRUE,FALSE
573,7   False,TRUE,FALSE
573,8   False,FALSE,TRUE
573,9   False,FALSE,FALSE
574,0   False,FALSE,FALSE
574,1   False,FALSE,FALSE
574,2   False,FALSE,TRUE
574,3    True,TRUE,FALSE
574,4    True,FALSE,FALSE
574,5   False,FALSE,FALSE
574,6   False,FALSE,FALSE
574,7   False,FALSE,FALSE
574,8   False,FALSE,TRUE
574,9    True,FALSE,TRUE
575,0    True,FALSE,TRUE
575,1    True,FALSE,TRUE
575,2    True,FALSE,FALSE
575,3    True,FALSE,FALSE
575,4   False,TRUE,FALSE
575,5   False,FALSE,FALSE
575,6   False,FALSE,TRUE
575,7    True,TRUE,TRUE
575,8   False,FALSE,TRUE
575,9    True,FALSE,FALSE
576,0    True,FALSE,FALSE
576,1   False,TRUE,FALSE
576,2   False,FALSE,TRUE
576,3   False,FALSE,FALSE
576,4   False,FALSE,TRUE
576,5   False,FALSE,FALSE
576,6   False,TRUE,TRUE
576,7    True,FALSE,TRUE
576,8   False,FALSE,TRUE
576,9    True,FALSE,TRUE
577,0   False,TRUE,FALSE
577,1   False,FALSE,TRUE
577,2   False,FALSE,FALSE
577,3   False,FALSE,FALSE
577,4   False,FALSE,TRUE
577,5   False,FALSE,TRUE
577,6   False,FALSE,TRUE
577,7   False,FALSE,TRUE
577,8   False,FALSE,TRUE
577,9   False,FALSE,FALSE
578,0   False,FALSE,TRUE
578,1    True,TRUE,TRUE
578,2   False,FALSE,TRUE
578,3   False,TRUE,FALSE
578,4   False,FALSE,TRUE
578,5   False,FALSE,TRUE
578,6   False,TRUE,FALSE
578,7   False,TRUE,TRUE
578,8   False,FALSE,FALSE
578,9   False,TRUE,FALSE
579,0   False,FALSE,TRUE
579,1    True,TRUE,TRUE
579,2   False,FALSE,TRUE
579,3   False,FALSE,TRUE
579,4    True,FALSE,FALSE
579,5   False,FALSE,FALSE
579,6   False,FALSE,TRUE
579,7    True,TRUE,TRUE
579,8   False,FALSE,TRUE
579,9   False,FALSE,FALSE
580,0   False,FALSE,TRUE
580,1   False,FALSE,TRUE
580,2   False,FALSE,TRUE
580,3    True,TRUE,FALSE
580,4   False,FALSE,TRUE
580,5   False,TRUE,FALSE
580,6   False,TRUE,TRUE
580,7   False,FALSE,FALSE
580,8   False,FALSE,FALSE
580,9   False,FALSE,TRUE
581,0   False,TRUE,FALSE
581,1   False,TRUE,TRUE
581,2   False,FALSE,TRUE
581,3   False,FALSE,FALSE
581,4    True,FALSE,FALSE
581,5   False,TRUE,FALSE
581,6   False,TRUE,FALSE
581,7   False,FALSE,TRUE
581,8   False,TRUE,FALSE
581,9    True,FALSE,TRUE
582,0   False,TRUE,FALSE
582,1   False,TRUE,TRUE
582,2    True,TRUE,FALSE
582,3   False,FALSE,FALSE
582,4   False,FALSE,FALSE
582,5   False,FALSE,TRUE
582,6   False,TRUE,FALSE
582,7   False,FALSE,FALSE
582,8    True,TRUE,TRUE
582,9   False,TRUE,FALSE
583,0    True,FALSE,TRUE
583,1    True,FALSE,TRUE
583,2   False,FALSE,TRUE
583,3    True,FALSE,FALSE
583,4   False,FALSE,TRUE
583,5   False,TRUE,FALSE
583,6   False,FALSE,FALSE
583,7   False,TRUE,FALSE
583,8   False,TRUE,FALSE
583,9   False,FALSE,FALSE
584,0   False,TRUE,FALSE
584,1   False,TRUE,FALSE
584,2   False,FALSE,FALSE
584,3    True,FALSE,FALSE
584,4   False,FALSE,FALSE
584,5   False,FALSE,FALSE
584,6   False,FALSE,FALSE
584,7   False,FALSE,FALSE
584,8   False,FALSE,TRUE
584,9   False,TRUE,TRUE
585,0   False,FALSE,FALSE
585,1   False,TRUE,FALSE
585,2   False,TRUE,FALSE
585,3   False,TRUE,FALSE
585,4   False,FALSE,TRUE
585,5   False,TRUE,TRUE
585,6   False,TRUE,FALSE
585,7   False,FALSE,TRUE
585,8   False,FALSE,FALSE
585,9   False,TRUE,TRUE
586,0    True,FALSE,TRUE
586,1    True,FALSE,FALSE
586,2   False,FALSE,TRUE
586,3   False,TRUE,FALSE
586,4   False,TRUE,FALSE
586,5   False,TRUE,FALSE
586,6   False,FALSE,TRUE
586,7   False,FALSE,FALSE
586,8   False,FALSE,TRUE
586,9   False,FALSE,TRUE
587,0    True,TRUE,FALSE
587,1   False,TRUE,FALSE
587,2   False,FALSE,TRUE
587,3   False,FALSE,FALSE
587,4    True,FALSE,FALSE
587,5   False,FALSE,TRUE
587,6   False,FALSE,FALSE
587,7   False,FALSE,FALSE
587,8   False,FALSE,TRUE
587,9   False,TRUE,FALSE
588,0    True,FALSE,TRUE
588,1   False,TRUE,TRUE
588,2    True,FALSE,FALSE
588,3   False,TRUE,FALSE
588,4    True,FALSE,FALSE
588,5   False,FALSE,FALSE
588,6   False,FALSE,TRUE
588,7   False,FALSE,TRUE
588,8   False,FALSE,TRUE
588,9   False,FALSE,TRUE
589,0   False,TRUE,FALSE
589,1   False,FALSE,FALSE
589,2   False,TRUE,FALSE
589,3   False,TRUE,FALSE
589,4    True,FALSE,FALSE
589,5   False,FALSE,FALSE
589,6   False,TRUE,TRUE
589,7    True,FALSE,TRUE
589,8    True,FALSE,FALSE
589,9    True,TRUE,FALSE
590,0   False,FALSE,TRUE
590,1   False,TRUE,FALSE
590,2   False,FALSE,TRUE
590,3    True,FALSE,FALSE
590,4   False,TRUE,FALSE
590,5    True,FALSE,FALSE
590,6   False,TRUE,FALSE
590,7    True,FALSE,FALSE
590,8   False,FALSE,FALSE
590,9   False,TRUE,FALSE
591,0   False,FALSE,FALSE
591,1    True,TRUE,TRUE
591,2   False,FALSE,FALSE
591,3   False,FALSE,TRUE
591,4   False,FALSE,FALSE
591,5   False,FALSE,FALSE
591,6   False,FALSE,FALSE
591,7   False,TRUE,FALSE
591,8   False,TRUE,FALSE
591,9   False,FALSE,TRUE
592,0   False,TRUE,FALSE
592,1   False,FALSE,FALSE
592,2   False,TRUE,FALSE
592,3    True,TRUE,FALSE
592,4   False,FALSE,TRUE
592,5   False,TRUE,TRUE
592,6   False,TRUE,FALSE
592,7   False,FALSE,FALSE
592,8   False,FALSE,FALSE
592,9    True,FALSE,FALSE
593,0   False,FALSE,FALSE
593,1    True,TRUE,TRUE
593,2   False,TRUE,FALSE
593,3   False,TRUE,TRUE
593,4   False,FALSE,FALSE
593,5   False,FALSE,FALSE
593,6   False,FALSE,FALSE
593,7   False,TRUE,FALSE
593,8    True,FALSE,FALSE
593,9   False,TRUE,FALSE
594,0    True,TRUE,TRUE
594,1   False,FALSE,TRUE
594,2   False,FALSE,FALSE
594,3    True,FALSE,FALSE
594,4   False,FALSE,FALSE
594,5   False,TRUE,TRUE
