,Hunger,Potter,Twilight,Mockingbird,Gatsby
722,7   False,TRUE,TRUE,TRUE,FALSE
722,8   False,TRUE,TRUE,FALSE,FALSE
722,9   False,FALSE,TRUE,FALSE,FALSE
723,0    True,FALSE,FALSE,FALSE,FALSE
723,1    True,FALSE,FALSE,FALSE,FALSE
723,2    True,FALSE,FALSE,FALSE,FALSE
723,3    True,TRUE,TRUE,TRUE,TRUE
723,4   False,FALSE,FALSE,TRUE,FALSE
723,5    True,TRUE,FALSE,FALSE,FALSE
723,6    True,FALSE,FALSE,FALSE,FALSE
723,7   False,TRUE,FALSE,FALSE,FALSE
723,8   False,TRUE,FALSE,FALSE,FALSE
723,9    True,FALSE,FALSE,FALSE,FALSE
724,0    True,FALSE,FALSE,FALSE,FALSE
724,1   False,FALSE,FALSE,TRUE,FALSE
724,2   False,TRUE,TRUE,FALSE,FALSE
724,3    True,FALSE,FALSE,FALSE,FALSE
724,4   False,TRUE,TRUE,FALSE,FALSE
724,5   False,FALSE,TRUE,FALSE,FALSE
724,6   False,FALSE,FALSE,TRUE,FALSE
724,7   False,TRUE,TRUE,TRUE,FALSE
724,8   False,FALSE,FALSE,TRUE,FALSE
724,9   False,TRUE,FALSE,TRUE,FALSE
725,0    True,FALSE,FALSE,FALSE,FALSE
725,1    True,TRUE,TRUE,FALSE,FALSE
725,2    True,TRUE,FALSE,FALSE,FALSE
725,3   False,FALSE,FALSE,FALSE,TRUE
725,4   False,FALSE,FALSE,TRUE,FALSE
725,5    True,FALSE,FALSE,FALSE,FALSE
725,6    True,FALSE,FALSE,FALSE,FALSE
725,7    True,FALSE,TRUE,FALSE,FALSE
725,8    True,TRUE,FALSE,FALSE,FALSE
725,9    True,FALSE,TRUE,FALSE,FALSE
726,0   False,FALSE,FALSE,TRUE,FALSE
726,1   False,TRUE,FALSE,FALSE,FALSE
726,2   False,TRUE,FALSE,FALSE,TRUE
726,3    True,FALSE,FALSE,FALSE,FALSE
726,4   False,FALSE,TRUE,TRUE,TRUE
726,5    True,FALSE,FALSE,FALSE,FALSE
726,6    True,FALSE,FALSE,FALSE,FALSE
726,7   False,TRUE,FALSE,FALSE,FALSE
726,8   False,TRUE,FALSE,TRUE,TRUE
726,9    True,TRUE,TRUE,TRUE,FALSE
727,0    True,TRUE,TRUE,TRUE,TRUE
727,1    True,FALSE,TRUE,TRUE,FALSE
727,2   False,FALSE,FALSE,TRUE,FALSE
727,3   False,TRUE,FALSE,TRUE,FALSE
727,4   False,TRUE,FALSE,FALSE,FALSE
727,5    True,TRUE,FALSE,FALSE,FALSE
727,6   False,TRUE,FALSE,FALSE,FALSE
727,7    True,FALSE,FALSE,FALSE,FALSE
727,8    True,FALSE,FALSE,FALSE,FALSE
727,9   False,TRUE,FALSE,FALSE,FALSE
728,0    True,FALSE,FALSE,FALSE,FALSE
728,1   False,FALSE,TRUE,FALSE,FALSE
728,2    True,FALSE,FALSE,FALSE,FALSE
728,3    True,FALSE,FALSE,FALSE,FALSE
728,4    True,TRUE,FALSE,TRUE,FALSE
728,5   False,FALSE,FALSE,TRUE,TRUE
728,6    True,FALSE,FALSE,FALSE,FALSE
728,7    True,FALSE,FALSE,FALSE,FALSE
728,8   False,FALSE,FALSE,TRUE,FALSE
728,9    True,TRUE,FALSE,FALSE,FALSE
729,0    True,FALSE,TRUE,FALSE,FALSE
729,1   False,TRUE,FALSE,FALSE,FALSE
729,2    True,TRUE,TRUE,FALSE,FALSE
729,3    True,FALSE,FALSE,TRUE,FALSE
729,4   False,FALSE,FALSE,TRUE,FALSE
729,5   False,TRUE,FALSE,FALSE,FALSE
729,6    True,FALSE,FALSE,FALSE,FALSE
729,7    True,FALSE,FALSE,TRUE,FALSE
729,8    True,FALSE,FALSE,FALSE,FALSE
729,9   False,TRUE,FALSE,TRUE,FALSE
730,0    True,TRUE,TRUE,FALSE,FALSE
730,1   False,FALSE,TRUE,FALSE,FALSE
730,2    True,FALSE,FALSE,FALSE,FALSE
730,3   False,TRUE,TRUE,FALSE,FALSE
730,4    True,FALSE,FALSE,FALSE,FALSE
730,5    True,FALSE,FALSE,FALSE,FALSE
730,6    True,FALSE,FALSE,FALSE,FALSE
730,7   False,TRUE,FALSE,FALSE,FALSE
730,8    True,FALSE,FALSE,FALSE,FALSE
730,9    True,FALSE,FALSE,FALSE,FALSE
731,0    True,FALSE,FALSE,FALSE,FALSE
731,1    True,FALSE,FALSE,FALSE,FALSE
731,2    True,FALSE,FALSE,FALSE,FALSE
731,3   False,TRUE,TRUE,FALSE,FALSE
731,4    True,FALSE,FALSE,FALSE,FALSE
731,5   False,FALSE,FALSE,TRUE,FALSE
731,6    True,FALSE,FALSE,FALSE,FALSE
731,7   False,TRUE,FALSE,TRUE,TRUE
731,8   False,TRUE,FALSE,TRUE,FALSE
731,9   False,FALSE,FALSE,TRUE,FALSE
732,0   False,TRUE,FALSE,TRUE,FALSE
732,1   False,TRUE,FALSE,FALSE,TRUE
732,2    True,FALSE,FALSE,FALSE,FALSE
732,3    True,FALSE,FALSE,FALSE,FALSE
732,4   False,FALSE,TRUE,FALSE,FALSE
732,5   False,TRUE,FALSE,FALSE,FALSE
732,6    True,FALSE,FALSE,FALSE,FALSE
732,7   False,TRUE,TRUE,FALSE,FALSE
732,8    True,FALSE,TRUE,FALSE,FALSE
732,9    True,FALSE,FALSE,FALSE,FALSE
733,0   False,FALSE,FALSE,TRUE,FALSE
733,1   False,TRUE,TRUE,FALSE,FALSE
733,2   False,TRUE,FALSE,FALSE,FALSE
733,3    True,FALSE,FALSE,FALSE,FALSE
733,4   False,FALSE,FALSE,TRUE,TRUE
733,5   False,FALSE,TRUE,FALSE,FALSE
733,6    True,FALSE,FALSE,FALSE,FALSE
733,7   False,TRUE,FALSE,FALSE,FALSE
733,8    True,FALSE,FALSE,FALSE,FALSE
733,9    True,FALSE,FALSE,FALSE,FALSE
734,0    True,TRUE,FALSE,FALSE,FALSE
734,1   False,FALSE,FALSE,TRUE,FALSE
734,2   False,FALSE,FALSE,FALSE,TRUE
734,3    True,FALSE,FALSE,FALSE,FALSE
734,4    True,FALSE,FALSE,FALSE,FALSE
734,5   False,TRUE,TRUE,FALSE,FALSE
734,6   False,TRUE,FALSE,TRUE,TRUE
734,7    True,TRUE,FALSE,FALSE,FALSE
734,8   False,TRUE,FALSE,FALSE,FALSE
734,9    True,FALSE,FALSE,FALSE,FALSE
735,0   False,TRUE,FALSE,FALSE,FALSE
735,1   False,TRUE,TRUE,FALSE,FALSE
735,2   False,TRUE,FALSE,FALSE,FALSE
735,3   False,FALSE,FALSE,TRUE,TRUE
735,4   False,FALSE,FALSE,TRUE,FALSE
735,5    True,TRUE,FALSE,FALSE,FALSE
735,6   False,FALSE,FALSE,TRUE,FALSE
735,7    True,FALSE,FALSE,FALSE,FALSE
735,8   False,FALSE,FALSE,TRUE,FALSE
735,9    True,FALSE,TRUE,FALSE,FALSE
736,0   False,TRUE,FALSE,FALSE,FALSE
736,1    True,FALSE,FALSE,FALSE,FALSE
736,2   False,TRUE,TRUE,TRUE,TRUE
736,3   False,TRUE,FALSE,TRUE,FALSE
736,4    True,FALSE,FALSE,FALSE,FALSE
736,5    True,TRUE,TRUE,FALSE,FALSE
736,6    True,FALSE,FALSE,FALSE,TRUE
736,7   False,FALSE,FALSE,FALSE,TRUE
736,8   False,FALSE,FALSE,TRUE,TRUE
736,9   False,FALSE,TRUE,FALSE,FALSE
737,0   False,FALSE,FALSE,TRUE,FALSE
737,1   False,TRUE,FALSE,TRUE,FALSE
737,2   False,TRUE,FALSE,FALSE,TRUE
737,3    True,FALSE,TRUE,FALSE,FALSE
737,4    True,FALSE,FALSE,FALSE,FALSE
737,5   False,TRUE,FALSE,FALSE,FALSE
737,6   False,FALSE,FALSE,TRUE,TRUE
737,7    True,FALSE,TRUE,FALSE,FALSE
737,8   False,FALSE,TRUE,TRUE,FALSE
737,9   False,FALSE,FALSE,TRUE,FALSE
738,0    True,TRUE,FALSE,FALSE,FALSE
738,1    True,FALSE,FALSE,FALSE,FALSE
738,2    True,TRUE,FALSE,FALSE,FALSE
738,3   False,FALSE,FALSE,TRUE,FALSE
738,4    True,FALSE,FALSE,FALSE,FALSE
738,5    True,TRUE,TRUE,FALSE,FALSE
738,6    True,TRUE,TRUE,TRUE,TRUE
738,7    True,FALSE,FALSE,FALSE,FALSE
738,8   False,FALSE,FALSE,FALSE,TRUE
738,9   False,FALSE,FALSE,TRUE,TRUE
739,0   False,FALSE,FALSE,TRUE,FALSE
739,1   False,TRUE,TRUE,FALSE,FALSE
739,2    True,FALSE,FALSE,FALSE,FALSE
739,3    True,TRUE,TRUE,FALSE,FALSE
739,4    True,TRUE,FALSE,FALSE,FALSE
739,5    True,TRUE,FALSE,FALSE,TRUE
739,6    True,FALSE,FALSE,FALSE,FALSE
739,7    True,FALSE,FALSE,FALSE,FALSE
739,8    True,FALSE,TRUE,FALSE,FALSE
739,9    True,TRUE,FALSE,FALSE,FALSE
740,0   False,TRUE,FALSE,FALSE,FALSE
740,1    True,FALSE,FALSE,TRUE,FALSE
740,2   False,FALSE,FALSE,TRUE,TRUE
740,3    True,TRUE,FALSE,FALSE,FALSE
740,4   False,TRUE,TRUE,FALSE,FALSE
740,5    True,FALSE,FALSE,FALSE,FALSE
740,6   False,TRUE,FALSE,TRUE,FALSE
740,7    True,FALSE,FALSE,FALSE,FALSE
740,8    True,FALSE,FALSE,FALSE,FALSE
740,9    True,TRUE,FALSE,FALSE,FALSE
741,0    True,FALSE,FALSE,FALSE,FALSE
741,1   False,TRUE,FALSE,FALSE,FALSE
741,2   False,FALSE,FALSE,TRUE,FALSE
741,3   False,TRUE,FALSE,FALSE,FALSE
741,4    True,TRUE,TRUE,FALSE,FALSE
741,5   False,TRUE,FALSE,FALSE,FALSE
741,6    True,TRUE,FALSE,FALSE,FALSE
741,7    True,TRUE,FALSE,FALSE,FALSE
741,8   False,FALSE,FALSE,TRUE,FALSE
741,9   False,TRUE,FALSE,FALSE,FALSE
742,0    True,TRUE,FALSE,TRUE,FALSE
742,1   False,FALSE,FALSE,TRUE,TRUE
742,2    True,TRUE,FALSE,TRUE,TRUE
742,3    True,FALSE,FALSE,FALSE,FALSE
742,4    True,FALSE,FALSE,FALSE,FALSE
742,5   False,TRUE,FALSE,FALSE,FALSE
742,6   False,TRUE,TRUE,FALSE,FALSE
742,7   False,TRUE,FALSE,FALSE,FALSE
742,8   False,TRUE,FALSE,FALSE,FALSE
742,9   False,TRUE,FALSE,FALSE,FALSE
743,0   False,TRUE,FALSE,FALSE,FALSE
743,1   False,FALSE,FALSE,TRUE,FALSE
743,2   False,FALSE,FALSE,TRUE,FALSE
743,3    True,FALSE,TRUE,FALSE,FALSE
743,4   False,FALSE,FALSE,TRUE,FALSE
743,5    True,FALSE,FALSE,FALSE,FALSE
743,6   False,FALSE,FALSE,TRUE,FALSE
743,7   False,FALSE,FALSE,TRUE,TRUE
743,8    True,TRUE,TRUE,FALSE,FALSE
743,9    True,FALSE,FALSE,FALSE,FALSE
744,0    True,FALSE,FALSE,FALSE,FALSE
744,1   False,FALSE,TRUE,FALSE,FALSE
744,2   False,TRUE,TRUE,FALSE,FALSE
744,3    True,FALSE,FALSE,FALSE,FALSE
744,4    True,FALSE,FALSE,FALSE,FALSE
744,5   False,TRUE,FALSE,FALSE,FALSE
744,6    True,FALSE,FALSE,FALSE,FALSE
744,7    True,FALSE,FALSE,FALSE,FALSE
744,8   False,TRUE,FALSE,TRUE,FALSE
744,9    True,FALSE,FALSE,FALSE,FALSE
745,0    True,FALSE,FALSE,FALSE,FALSE
745,1    True,FALSE,FALSE,FALSE,FALSE
745,2    True,FALSE,FALSE,FALSE,FALSE
745,3   False,FALSE,FALSE,TRUE,TRUE
745,4    True,FALSE,TRUE,FALSE,FALSE
745,5   False,FALSE,FALSE,TRUE,TRUE
745,6    True,TRUE,TRUE,TRUE,TRUE
745,7    True,TRUE,FALSE,FALSE,FALSE
745,8    True,TRUE,FALSE,FALSE,FALSE
745,9    True,TRUE,FALSE,TRUE,TRUE
746,0   False,FALSE,FALSE,TRUE,FALSE
746,1   False,TRUE,FALSE,TRUE,TRUE
746,2    True,TRUE,FALSE,FALSE,FALSE
746,3    True,TRUE,FALSE,TRUE,FALSE
746,4    True,FALSE,FALSE,FALSE,FALSE
746,5    True,FALSE,FALSE,FALSE,FALSE
746,6   False,TRUE,TRUE,FALSE,FALSE
746,7   False,FALSE,FALSE,TRUE,FALSE
746,8    True,FALSE,FALSE,FALSE,FALSE
746,9    True,TRUE,TRUE,FALSE,FALSE
747,0   False,FALSE,TRUE,FALSE,FALSE
747,1   False,FALSE,FALSE,TRUE,TRUE
747,2    True,FALSE,FALSE,FALSE,FALSE
747,3    True,FALSE,FALSE,TRUE,FALSE
747,4   False,TRUE,FALSE,FALSE,FALSE
747,5    True,FALSE,FALSE,FALSE,FALSE
747,6    True,TRUE,FALSE,TRUE,FALSE
747,7   False,TRUE,FALSE,FALSE,FALSE
747,8    True,FALSE,FALSE,FALSE,FALSE
747,9    True,FALSE,FALSE,FALSE,FALSE
748,0   False,TRUE,FALSE,FALSE,FALSE
748,1   False,FALSE,FALSE,FALSE,TRUE
748,2    True,FALSE,FALSE,FALSE,FALSE
748,3    True,FALSE,FALSE,FALSE,FALSE
748,4    True,FALSE,FALSE,FALSE,FALSE
748,5   False,TRUE,FALSE,FALSE,FALSE
748,6    True,FALSE,FALSE,FALSE,FALSE
748,7   False,TRUE,FALSE,FALSE,FALSE
748,8    True,TRUE,FALSE,FALSE,FALSE
748,9   False,TRUE,FALSE,FALSE,FALSE
749,0    True,FALSE,FALSE,FALSE,FALSE
749,1    True,FALSE,FALSE,FALSE,FALSE
749,2   False,TRUE,FALSE,FALSE,FALSE
749,3   False,FALSE,TRUE,FALSE,FALSE
749,4   False,TRUE,FALSE,FALSE,FALSE
749,5    True,TRUE,FALSE,TRUE,FALSE
749,6    True,FALSE,FALSE,FALSE,FALSE
749,7   False,TRUE,FALSE,FALSE,FALSE
749,8    True,FALSE,FALSE,FALSE,FALSE
749,9    True,FALSE,FALSE,FALSE,FALSE
750,0   False,FALSE,FALSE,TRUE,TRUE
750,1   False,TRUE,FALSE,FALSE,FALSE
750,2    True,TRUE,FALSE,TRUE,FALSE
750,3   False,TRUE,FALSE,FALSE,FALSE
750,4   False,FALSE,FALSE,FALSE,TRUE
750,5    True,TRUE,FALSE,TRUE,TRUE
750,6   False,FALSE,FALSE,TRUE,FALSE
750,7    True,FALSE,FALSE,FALSE,FALSE
750,8   False,TRUE,TRUE,FALSE,FALSE
750,9    True,FALSE,FALSE,FALSE,FALSE
751,0   False,TRUE,TRUE,TRUE,FALSE
751,1   False,TRUE,FALSE,FALSE,FALSE
751,2   False,TRUE,FALSE,FALSE,FALSE
751,3   False,TRUE,FALSE,FALSE,FALSE
751,4   False,TRUE,FALSE,FALSE,FALSE
751,5   False,FALSE,FALSE,TRUE,TRUE
751,6    True,FALSE,FALSE,FALSE,FALSE
751,7   False,FALSE,FALSE,TRUE,TRUE
751,8   False,FALSE,TRUE,TRUE,TRUE
751,9    True,FALSE,FALSE,FALSE,FALSE
752,0    True,FALSE,TRUE,FALSE,FALSE
752,1    True,FALSE,FALSE,FALSE,FALSE
752,2    True,FALSE,FALSE,FALSE,FALSE
752,3   False,FALSE,FALSE,TRUE,FALSE
752,4    True,FALSE,FALSE,FALSE,FALSE
752,5   False,FALSE,FALSE,TRUE,FALSE
752,6    True,FALSE,FALSE,FALSE,FALSE
752,7   False,TRUE,FALSE,TRUE,FALSE
752,8    True,FALSE,TRUE,FALSE,FALSE
752,9    True,FALSE,FALSE,FALSE,FALSE
753,0    True,FALSE,FALSE,FALSE,FALSE
753,1    True,FALSE,FALSE,FALSE,FALSE
753,2    True,FALSE,FALSE,FALSE,FALSE
753,3   False,TRUE,TRUE,FALSE,FALSE
753,4    True,FALSE,FALSE,FALSE,FALSE
753,5   False,FALSE,TRUE,FALSE,FALSE
753,6    True,FALSE,FALSE,FALSE,FALSE
753,7   False,FALSE,FALSE,TRUE,TRUE
753,8    True,TRUE,TRUE,TRUE,FALSE
753,9    True,TRUE,FALSE,FALSE,FALSE
754,0   False,TRUE,TRUE,TRUE,TRUE
754,1   False,TRUE,FALSE,FALSE,FALSE
754,2    True,FALSE,FALSE,FALSE,FALSE
754,3    True,FALSE,FALSE,FALSE,FALSE
754,4    True,FALSE,FALSE,FALSE,FALSE
754,5   False,FALSE,TRUE,FALSE,FALSE
754,6   False,FALSE,FALSE,TRUE,FALSE
754,7    True,FALSE,FALSE,FALSE,FALSE
754,8    True,TRUE,TRUE,FALSE,FALSE
754,9   False,FALSE,FALSE,TRUE,TRUE
755,0   False,FALSE,FALSE,TRUE,FALSE
755,1   False,TRUE,FALSE,FALSE,FALSE
755,2   False,FALSE,FALSE,TRUE,TRUE
755,3   False,FALSE,FALSE,FALSE,TRUE
755,4   False,TRUE,FALSE,TRUE,FALSE
755,5    True,FALSE,FALSE,FALSE,FALSE
755,6   False,TRUE,FALSE,FALSE,FALSE
755,7   False,FALSE,FALSE,TRUE,FALSE
755,8    True,FALSE,FALSE,FALSE,FALSE
755,9    True,TRUE,FALSE,TRUE,FALSE
756,0   False,FALSE,FALSE,TRUE,FALSE
756,1    True,FALSE,FALSE,FALSE,FALSE
756,2    True,FALSE,FALSE,FALSE,FALSE
756,3    True,TRUE,TRUE,FALSE,FALSE
756,4    True,TRUE,TRUE,FALSE,FALSE
756,5   False,TRUE,TRUE,FALSE,FALSE
756,6    True,TRUE,FALSE,FALSE,FALSE
756,7   False,TRUE,TRUE,FALSE,FALSE
756,8   False,TRUE,FALSE,TRUE,TRUE
756,9    True,TRUE,FALSE,FALSE,FALSE
757,0    True,FALSE,FALSE,FALSE,FALSE
757,1   False,FALSE,FALSE,TRUE,TRUE
757,2    True,FALSE,FALSE,FALSE,FALSE
757,3   False,TRUE,FALSE,FALSE,FALSE
757,4    True,FALSE,FALSE,FALSE,FALSE
757,5   False,FALSE,FALSE,TRUE,FALSE
757,6    True,FALSE,FALSE,FALSE,FALSE
757,7    True,FALSE,FALSE,FALSE,FALSE
757,8   False,TRUE,TRUE,FALSE,FALSE
757,9    True,TRUE,FALSE,TRUE,FALSE
758,0   False,TRUE,FALSE,TRUE,FALSE
758,1    True,FALSE,FALSE,FALSE,FALSE
758,2    True,TRUE,FALSE,FALSE,FALSE
758,3    True,FALSE,FALSE,FALSE,FALSE
758,4   False,TRUE,TRUE,FALSE,FALSE
758,5   False,TRUE,TRUE,FALSE,FALSE
758,6    True,FALSE,FALSE,FALSE,FALSE
758,7    True,FALSE,FALSE,FALSE,FALSE
758,8    True,FALSE,FALSE,FALSE,FALSE
758,9    True,TRUE,TRUE,FALSE,FALSE
759,0    True,FALSE,FALSE,FALSE,FALSE
759,1   False,TRUE,FALSE,TRUE,TRUE
759,2   False,FALSE,FALSE,TRUE,TRUE
759,3   False,FALSE,FALSE,TRUE,FALSE
759,4    True,TRUE,TRUE,FALSE,FALSE
759,5   False,TRUE,FALSE,TRUE,TRUE
759,6    True,FALSE,FALSE,FALSE,FALSE
759,7   False,FALSE,FALSE,TRUE,FALSE
759,8   False,FALSE,FALSE,FALSE,TRUE
759,9   False,TRUE,TRUE,TRUE,FALSE
760,0   False,TRUE,FALSE,TRUE,FALSE
760,1   False,FALSE,FALSE,TRUE,FALSE
760,2   False,FALSE,FALSE,TRUE,TRUE
760,3    True,FALSE,FALSE,FALSE,FALSE
760,4   False,FALSE,FALSE,TRUE,FALSE
760,5   False,TRUE,FALSE,FALSE,FALSE
760,6    True,FALSE,FALSE,FALSE,FALSE
760,7   False,FALSE,FALSE,TRUE,TRUE
760,8    True,FALSE,FALSE,FALSE,FALSE
760,9    True,TRUE,FALSE,FALSE,FALSE
761,0   False,FALSE,FALSE,TRUE,FALSE
761,1   False,TRUE,TRUE,FALSE,FALSE
761,2    True,FALSE,FALSE,FALSE,FALSE
761,3   False,FALSE,FALSE,TRUE,FALSE
761,4    True,TRUE,FALSE,FALSE,FALSE
761,5    True,TRUE,TRUE,FALSE,FALSE
761,6   False,TRUE,FALSE,FALSE,FALSE
761,7    True,FALSE,FALSE,FALSE,FALSE
761,8   False,FALSE,TRUE,FALSE,FALSE
761,9   False,TRUE,TRUE,TRUE,FALSE
762,0   False,TRUE,FALSE,FALSE,FALSE
762,1   False,FALSE,FALSE,TRUE,FALSE
762,2    True,FALSE,FALSE,FALSE,FALSE
762,3   False,TRUE,FALSE,FALSE,FALSE
762,4   False,TRUE,FALSE,FALSE,FALSE
762,5    True,FALSE,FALSE,FALSE,FALSE
762,6    True,FALSE,FALSE,FALSE,FALSE
762,7   False,FALSE,FALSE,TRUE,FALSE
762,8   False,FALSE,FALSE,TRUE,FALSE
762,9   False,TRUE,FALSE,FALSE,FALSE
763,0   False,TRUE,FALSE,FALSE,FALSE
763,1   False,TRUE,TRUE,FALSE,FALSE
763,2   False,TRUE,FALSE,TRUE,TRUE
763,3    True,FALSE,FALSE,FALSE,FALSE
763,4   False,FALSE,TRUE,FALSE,FALSE
763,5    True,FALSE,FALSE,FALSE,FALSE
763,6   False,TRUE,FALSE,FALSE,FALSE
763,7    True,TRUE,FALSE,FALSE,FALSE
763,8   False,FALSE,FALSE,TRUE,FALSE
763,9   False,TRUE,FALSE,TRUE,FALSE
764,0    True,FALSE,FALSE,FALSE,FALSE
764,1   False,TRUE,FALSE,FALSE,FALSE
764,2   False,FALSE,FALSE,TRUE,FALSE
764,3    True,FALSE,FALSE,FALSE,FALSE
764,4   False,TRUE,FALSE,FALSE,TRUE
764,5   False,TRUE,FALSE,FALSE,FALSE
764,6    True,FALSE,FALSE,TRUE,TRUE
764,7   False,TRUE,TRUE,TRUE,TRUE
764,8   False,TRUE,FALSE,FALSE,FALSE
764,9   False,FALSE,FALSE,TRUE,TRUE
765,0   False,TRUE,FALSE,FALSE,FALSE
765,1   False,TRUE,FALSE,FALSE,FALSE
765,2   False,TRUE,FALSE,TRUE,TRUE
765,3    True,FALSE,FALSE,FALSE,FALSE
765,4   False,TRUE,TRUE,FALSE,FALSE
765,5    True,FALSE,FALSE,FALSE,FALSE
765,6   False,TRUE,FALSE,FALSE,FALSE
765,7    True,FALSE,TRUE,FALSE,FALSE
765,8   False,FALSE,FALSE,TRUE,FALSE
765,9    True,FALSE,TRUE,TRUE,TRUE
766,0   False,FALSE,FALSE,TRUE,TRUE
766,1   False,FALSE,TRUE,FALSE,FALSE
766,2    True,FALSE,FALSE,FALSE,FALSE
766,3   False,TRUE,FALSE,FALSE,FALSE
766,4   False,TRUE,FALSE,TRUE,FALSE
766,5   False,FALSE,FALSE,TRUE,FALSE
766,6    True,FALSE,FALSE,FALSE,FALSE
766,7   False,FALSE,FALSE,FALSE,TRUE
766,8    True,FALSE,FALSE,FALSE,FALSE
766,9    True,FALSE,FALSE,FALSE,FALSE
767,0    True,FALSE,FALSE,FALSE,FALSE
767,1    True,FALSE,FALSE,FALSE,FALSE
767,2   False,TRUE,FALSE,TRUE,FALSE
767,3    True,FALSE,FALSE,FALSE,FALSE
767,4    True,FALSE,TRUE,FALSE,FALSE
767,5    True,TRUE,FALSE,TRUE,FALSE
767,6    True,FALSE,FALSE,FALSE,FALSE
767,7   False,TRUE,TRUE,FALSE,FALSE
767,8   False,FALSE,FALSE,TRUE,FALSE
767,9   False,TRUE,FALSE,FALSE,TRUE
768,0   False,TRUE,FALSE,TRUE,TRUE
768,1   False,FALSE,FALSE,TRUE,FALSE
768,2   False,FALSE,FALSE,TRUE,FALSE
768,3   False,TRUE,FALSE,TRUE,FALSE
768,4   False,TRUE,FALSE,FALSE,FALSE
768,5    True,TRUE,FALSE,FALSE,FALSE
768,6   False,FALSE,FALSE,FALSE,TRUE
768,7    True,FALSE,FALSE,FALSE,FALSE
768,8   False,TRUE,FALSE,FALSE,FALSE
768,9   False,TRUE,TRUE,TRUE,FALSE
769,0    True,FALSE,FALSE,FALSE,FALSE
769,1   False,FALSE,TRUE,FALSE,FALSE
769,2    True,FALSE,FALSE,FALSE,FALSE
769,3   False,FALSE,FALSE,TRUE,FALSE
769,4    True,FALSE,FALSE,FALSE,FALSE
769,5    True,FALSE,FALSE,FALSE,FALSE
769,6   False,FALSE,FALSE,TRUE,FALSE
769,7   False,FALSE,FALSE,TRUE,TRUE
769,8   False,TRUE,FALSE,TRUE,FALSE
769,9    True,FALSE,FALSE,FALSE,TRUE
770,0   False,TRUE,FALSE,TRUE,FALSE
770,1    True,TRUE,FALSE,FALSE,FALSE
770,2    True,TRUE,FALSE,TRUE,FALSE
770,3   False,TRUE,FALSE,TRUE,FALSE
770,4   False,FALSE,FALSE,TRUE,TRUE
770,5   False,FALSE,FALSE,FALSE,TRUE
770,6   False,TRUE,FALSE,FALSE,TRUE
770,7   False,TRUE,TRUE,FALSE,FALSE
770,8    True,FALSE,FALSE,FALSE,FALSE
770,9   False,FALSE,FALSE,FALSE,TRUE
771,0   False,TRUE,FALSE,TRUE,FALSE
771,1    True,FALSE,FALSE,FALSE,FALSE
771,2   False,TRUE,FALSE,FALSE,FALSE
771,3   False,TRUE,FALSE,FALSE,FALSE
771,4    True,TRUE,FALSE,TRUE,TRUE
771,5   False,FALSE,FALSE,FALSE,TRUE
771,6   False,TRUE,FALSE,FALSE,FALSE
771,7   False,TRUE,FALSE,FALSE,FALSE
771,8   False,FALSE,TRUE,FALSE,FALSE
771,9   False,FALSE,TRUE,TRUE,TRUE
772,0    True,FALSE,TRUE,FALSE,FALSE
772,1   False,FALSE,FALSE,TRUE,FALSE
772,2    True,TRUE,FALSE,FALSE,FALSE
772,3   False,FALSE,FALSE,TRUE,FALSE
772,4    True,FALSE,FALSE,FALSE,FALSE
772,5   False,TRUE,TRUE,FALSE,FALSE
772,6    True,FALSE,FALSE,FALSE,FALSE
772,7    True,FALSE,FALSE,FALSE,FALSE
772,8    True,FALSE,FALSE,FALSE,FALSE
772,9   False,FALSE,FALSE,TRUE,FALSE
773,0   False,TRUE,FALSE,FALSE,FALSE
773,1    True,FALSE,TRUE,FALSE,FALSE
773,2    True,FALSE,FALSE,TRUE,FALSE
773,3   False,TRUE,FALSE,FALSE,FALSE
773,4    True,FALSE,FALSE,FALSE,FALSE
773,5   False,FALSE,FALSE,FALSE,TRUE
773,6   False,FALSE,FALSE,TRUE,FALSE
773,7   False,TRUE,FALSE,TRUE,FALSE
773,8   False,TRUE,FALSE,FALSE,FALSE
773,9   False,TRUE,TRUE,FALSE,FALSE
774,0    True,FALSE,FALSE,FALSE,FALSE
774,1    True,FALSE,FALSE,FALSE,FALSE
774,2    True,FALSE,FALSE,FALSE,FALSE
774,3    True,TRUE,FALSE,FALSE,FALSE
774,4    True,TRUE,TRUE,TRUE,FALSE
774,5   False,TRUE,FALSE,TRUE,TRUE
774,6   False,TRUE,FALSE,TRUE,TRUE
774,7   False,TRUE,FALSE,TRUE,FALSE
774,8    True,FALSE,FALSE,FALSE,FALSE
774,9   False,FALSE,FALSE,TRUE,FALSE
775,0   False,TRUE,FALSE,FALSE,FALSE
775,1   False,TRUE,TRUE,TRUE,FALSE
775,2   False,TRUE,FALSE,FALSE,FALSE
775,3   False,TRUE,FALSE,FALSE,FALSE
775,4   False,TRUE,FALSE,FALSE,FALSE
775,5    True,FALSE,FALSE,FALSE,FALSE
775,6   False,TRUE,FALSE,TRUE,FALSE
775,7   False,TRUE,FALSE,FALSE,FALSE
775,8    True,FALSE,FALSE,FALSE,FALSE
775,9    True,FALSE,FALSE,FALSE,FALSE
776,0    True,TRUE,TRUE,FALSE,FALSE
776,1   False,FALSE,FALSE,TRUE,FALSE
776,2    True,FALSE,TRUE,FALSE,TRUE
776,3    True,FALSE,FALSE,FALSE,FALSE
